year;idhous;region;refper;hldtyp;nbpers;nbkid;aduk1;aduk2;idispy;hdbgt;idpers;sex;age;edcat;occupa;iavsy;relarp;idspou;civsta;maxcop;ownkid;edyear;mnist;nat_1;nat_2;nat_3;permit;hab_ch;plingu
2003;97452;Middlela;9745102;couple w;3;1;0;0;63266.60156;12470.72219;9745102;woman;32;bachelor;part-tim;inapplicable;Referenc;9745201;married;0;2;13;50.710232;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;97481;Middlela;9748101;one pers;1;0;0;0;23143.67969;4174.372815;9748101;woman;74;apprenti;retired;25320;Referenc;inapplicable;widower/;0;3;12;52.080768;Switzerl;inapplic;inapplic;inapplic;1953;german
2003;97611;Middlela;9761102;couple w;3;0;1;0;122256.2031;24516.92745;9761102;woman;62;elementa;child. w;6200;Referenc;9761101;married;36;3;10;56.35991;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;97701;Middlela;9770101;one pers;1;0;0;0;75346.60156;11245.97001;9770101;man;33;apprenti;full-tim;inapplicable;Referenc;inapplicable;single.;0;0;12;49.933632;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;97761;Middlela;9776101;couple w;3;0;1;0;84277.20313;14191.76858;9776101;man;52;apprenti;full-tim;inapplicable;Referenc;9776102;married;25;3;12;52.615008;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;97861;Middlela;9786101;couple w;4;0;2;0;113498.3984;16837.5828;9786101;man;53;vocation;full-tim;inapplicable;Referenc;9786102;married;32;2;16;31.3622;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;97921;Middlela;9792102;other ho;3;1;0;0;34216.19141;7623.183003;9792102;woman;65;compulso;retired;18000;Referenc;9792101;married;46;5;9;64.41;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;97941;Middlela;9794101;couple w;5;3;0;0;52575.58203;9799.871362;9794101;man;36;apprenti;full-tim;inapplicable;Referenc;9794102;married;0;3;12;49.903104;Albania;inapplic;inapplic;resident;1988;german
2003;97981;Middlela;9798101;lone par;3;0;2;0;86718.20313;12167.67843;9798101;woman;45;apprenti;part-tim;inapplicable;Referenc;inapplicable;divorced;27;2;12;52.955904;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;98021;Middlela;9802101;one pers;1;0;0;0;54936.19922;8820.60248;9802101;man;49;apprenti;full-tim;inapplicable;Referenc;inapplicable;married;0;0;12;45.858144;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;98031;Middlela;9803102;couple w;4;2;0;0;53972;11142.51533;9803102;woman;34;full-tim;child. w;inapplicable;Referenc;9803101;married;11;2;12;54.192288;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;98101;Middlela;9810102;couple w;5;3;0;0;56393.58203;11378.07909;9810102;woman;35;apprenti;child. w;inapplicable;Referenc;9810101;married;9;3;12;53.892096;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;98201;Middlela;9820102;couple w;2;0;0;0;52767.4375;9112.29235;9820102;woman;53;apprenti;full-tim;inapplicable;Referenc;9820101;divorced;9;1;12;53.70384;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;98211;Middlela;9821101;couple w;4;2;0;0;92737.60156;13722.05728;9821101;man;34;vocation;full-tim;inapplicable;Referenc;9821102;married;12;2;16;32.764468;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;98231;Middlela;9823102;couple w;3;1;0;0;74679.60156;13777.45537;9823102;man;43;vocation;full-tim;inapplicable;Referenc;9823101;married;18;1;16;34.33422;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;98241;Middlela;9824101;couple w;3;1;0;0;86016.39844;12542.32514;9824101;woman;34;vocation;part-tim;inapplicable;Referenc;9824102;married;0;3;16;32.019;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;98261;Middlela;9826101;couple w;2;0;0;0;71862.39844;11778.09989;9826101;man;49;apprenti;full-tim;inapplicable;Referenc;9826102;married;26;1;12;55.362528;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;98441;Middlela;9844102;couple w;4;0;2;0;102287.7969;15302.96106;9844102;woman;59;PhD;part-tim;inapplicable;Referenc;9844101;married;33;3;21;11.182143;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;98661;Middlela;9866102;couple w;4;2;0;0;75222.79688;11776.40395;9866102;woman;47;bachelor;part-tim;inapplicable;Referenc;9866101;married;15;2;13;48.294355;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;98741;Middlela;9874102;couple w;4;0;2;0;125763.2031;21633.26762;9874102;woman;54;bachelor;part-tim;inapplicable;Referenc;9874101;married;26;3;13;43.638807;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;98791;Middlela;9879102;couple w;3;0;1;0;62445.79688;10920.983;9879102;man;41;vocation;full-tim;inapplicable;Referenc;9879101;married;16;0;16;34.2357;Switzerl;inapplic;inapplic;inapplic;1962;german
2003;98792;Middlela;9879104;couple w;2;0;0;0;55091;10240.5119;9879104;man;25;vocation;full-tim;inapplicable;Referenc;9879201;single.;0;0;16;29.90082;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;98841;Middlela;9884102;couple w;2;0;0;0;54894.19922;9818.290934;9884102;woman;49;apprenti;part-tim;inapplicable;Referenc;9884101;married;29;2;12;53.006784;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;98851;Middlela;9885101;couple w;4;2;0;0;65111.62891;12070.96225;9885101;man;45;vocation;full-tim;inapplicable;Referenc;9885102;married;20;2;16;30.281764;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;98931;Middlela;9893102;couple w;2;0;0;0;542951.1875;85429.34312;9893102;woman;49;PhD;full-tim;inapplicable;Referenc;9893101;married;20;0;21;10.47522;Switzerl;Czeck Re;inapplic;inapplic;1975;german
2003;99211;Middlela;9921102;couple w;3;1;0;0;109724.6016;20682.44655;9921102;woman;35;bachelor;part-tim;inapplicable;Referenc;9921101;married;12;2;13;42.15033;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;99501;Middlela;9950101;couple w;5;0;3;0;164053.2031;24850.6434;9950101;man;51;PhD;full-tim;inapplicable;Referenc;9950102;married;28;4;21;11.108055;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;99621;Middlela;9962102;couple w;3;0;1;0;52637.58984;8278.181829;9962102;woman;52;apprenti;child. w;inapplicable;Referenc;9962101;married;25;1;12;51.755136;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;99671;Middlela;9967101;couple w;2;0;0;0;32259.49609;5374.077198;9967101;woman;71;domestic;retired;18000;Referenc;9967102;married;50;3;10;57.88736;Switzerl;inapplic;inapplic;inapplic;1932;german
2003;99711;Middlela;9971102;couple w;3;0;1;0;110127.2031;22243.87309;9971102;woman;49;vocation;part-tim;inapplicable;Referenc;9971101;married;27;3;16;35.378532;Switzerl;Germany;inapplic;inapplic;1978;german
2003;99761;Middlela;9976101;one pers;1;0;0;0;53158.60156;11047.14828;9976101;woman;28;vocation;full-tim;inapplicable;Referenc;inapplicable;single.;0;0;16;31.053504;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;99891;Middlela;9989102;lone par;2;0;0;1;41084.4375;6186.042968;9989102;man;72;apprenti;retired;38470;Referenc;inapplicable;widower/;0;5;12;54.49248;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;100041;Middlela;10004102;couple w;4;2;0;0;74762.60156;11733.21711;10004102;woman;40;vocation;child. w;inapplicable;Referenc;10004101;married;14;2;16;32.294856;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;100081;Middlela;10008101;one pers;1;0;0;0;41043.60156;8765.585288;10008101;man;30;apprenti;full-tim;inapplicable;Referenc;inapplicable;single.;0;1;12;48.122304;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;100141;Middlela;10014101;couple w;2;0;0;0;44452.4375;6738.151134;10014101;man;73;full-tim;retired;inapplicable;Referenc;10014102;married;44;2;12;52.106208;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;100161;Middlela;10016101;one pers;1;0;0;0;79931.60156;12826.58012;10016101;woman;77;bachelor;retired;97200;Referenc;inapplicable;widower/;0;3;13;46.898618;Switzerl;inapplic;inapplic;inapplic;1947;german
2003;100221;Middlela;10022101;couple w;4;2;0;0;64319.61328;9653.923097;10022101;woman;43;apprenti;child. w;inapplicable;Referenc;10022102;married;14;2;12;50.055744;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;100261;Middlela;10026101;couple w;3;1;0;0;170321.4063;27884.15648;10026101;woman;41;bachelor;part-tim;inapplicable;Referenc;10026102;married;14;1;13;43.425505;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;100381;Middlela;10038101;one pers;1;0;0;0;25747.60156;5052.037315;10038101;man;46;apprenti;full-tim;inapplicable;Referenc;inapplicable;separate;0;2;12;48.758304;Switzerl;inapplic;inapplic;inapplic;1957;german
2003;100601;Middlela;10060102;couple w;2;0;0;0;88117.20313;17306.19012;10060102;woman;53;apprenti;part-tim;inapplicable;Referenc;10060101;married;30;2;12;51.078432;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;100681;Middlela;10068101;couple w;2;0;0;0;65928.39844;13375.52337;10068101;man;57;vocation;full-tim;inapplicable;Referenc;10068102;married;36;3;16;34.656052;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;100781;Middlela;10078102;couple w;2;0;0;0;100744.2031;14208.83017;10078102;man;56;bachelor;full-tim;inapplicable;Referenc;10078101;married;31;0;13;45.034544;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;101151;Middlela;10115101;couple w;5;3;0;0;66620.32813;10497.99095;10115101;man;37;vocation;full-tim;inapplicable;Referenc;10115102;married;8;3;16;35.394952;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;101231;Middlela;10123101;one pers;1;0;0;0;55345.19922;9325.0204;10123101;man;42;vocation;full-tim;inapplicable;Referenc;inapplicable;single.;0;0;16;32.038704;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;101341;Middlela;10134102;lone par;3;2;0;0;18008.13672;3386.047756;10134102;woman;44;elementa;child. w;inapplicable;Referenc;inapplicable;separate;14;2;10;56.23412;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;101342;Middlela;10134101;one pers;1;0;0;0;55761.19922;8131.900621;10134101;man;44;general;full-tim;inapplicable;Referenc;inapplicable;married;0;2;10;65.09932;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;101421;Middlela;10142102;couple w;2;0;0;0;111162.2813;19638.84782;10142102;woman;53;domestic;part-tim;inapplicable;Referenc;10142101;married;29;3;10;56.32397;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;101791;North-we;10179102;couple w;2;0;0;0;104586.6016;19645.56596;10179102;woman;48;full-tim;part-tim;inapplicable;Referenc;10179101;married;22;0;12;49.470624;Netherla;inapplic;inapplic;resident;1978;german
2003;101991;North-we;10199102;couple w;5;3;0;0;95476.39844;13955.23424;10199102;woman;42;bachelor;part-tim;inapplicable;Referenc;10199101;married;15;3;13;44.529111;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;102081;North-we;10208102;couple w;4;2;0;0;66923.61719;9698.723917;10208102;woman;37;vocation;part-tim;inapplicable;Referenc;10208101;married;20;2;16;35.48362;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;102121;North-we;10212102;couple w;2;0;0;0;120164.2031;23082.22217;10212102;man;49;apprenti;full-tim;inapplicable;Referenc;10212101;married;21;0;12;50.223648;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;102171;North-we;10217102;couple w;2;0;0;0;126973.6016;24632.51104;10217102;woman;56;apprenti;part-tim;inapplicable;Referenc;10217101;married;31;3;12;50.635776;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;102172;North-we;10217103;one pers;1;0;0;0;9983.939453;2506.520252;10217103;woman;24;bachelor;in schoo;inapplicable;Referenc;inapplicable;single.;0;0;13;41.816466;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;102271;North-we;10227102;couple w;2;0;0;0;111832.2031;18307.46477;10227102;woman;55;apprenti;child. w;inapplicable;Referenc;10227101;married;30;2;12;46.494144;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;102341;North-we;10234102;couple w;4;2;0;0;76495.79688;14629.45689;10234102;woman;43;apprenti;part-tim;inapplicable;Referenc;10234101;married;20;2;12;45.888672;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;102391;North-we;10239102;couple w;3;1;0;0;142068.4063;20270.97323;10239102;woman;38;apprenti;part-tim;inapplicable;Referenc;10239101;separate;0;1;12;51.444768;Switzerl;inapplic;inapplic;inapplic;1965;german
2003;102471;North-we;10247101;lone par;4;1;2;0;67448.27344;12376.59325;10247101;man;48;apprenti;full-tim;inapplicable;Referenc;inapplicable;separate;23;3;12;47.374368;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;102531;North-we;10253101;lone par;2;1;0;0;64785.39844;13177.35055;10253101;man;41;PhD;part-tim;inapplicable;Referenc;inapplicable;divorced;14;1;21;10.171665;Switzerl;United S;inapplic;inapplic;1988;german
2003;102761;North-we;10276101;one pers;1;0;0;0;59718.60156;11749.79956;10276101;woman;71;bachelor;retired;57720;Referenc;inapplicable;widower/;0;3;13;48.08569;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;102831;North-we;10283102;couple w;3;1;0;0;72657.20313;12342.34908;10283102;woman;52;apprenti;child. w;inapplicable;Referenc;10283101;married;31;1;12;49.7352;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;102921;North-we;10292102;couple w;2;0;0;0;57671.60156;9231.302011;10292102;man;46;apprenti;full-tim;inapplicable;Referenc;10292101;single.;8;0;12;52.396224;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;103051;North-we;10305102;couple w;2;0;0;0;101468.2031;18668.85722;10305102;woman;72;bachelor;part-tim;inapplicable;Referenc;10305101;married;47;inapplic;13;46.986721;Switzerl;inapplic;inapplic;inapplic;1949;inapplic
2003;103061;North-we;10306101;one pers;1;0;0;0;27303.79688;5303.110489;10306101;man;64;apprenti;full-tim;inapplicable;Referenc;inapplicable;separate;0;1;12;48.559872;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;103091;North-we;10309102;couple w;4;2;0;0;66177.61719;11787.73955;10309102;woman;35;apprenti;child. w;inapplicable;Referenc;10309101;married;13;2;12;55.240416;Switzerl;Austria;inapplic;inapplic;since bi;german
2003;103191;North-we;10319102;one pers;1;0;0;0;64317.60156;13499.29991;10319102;woman;68;full-tim;retired;50400;Referenc;inapplicable;widower/;0;0;12;53.22048;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;103271;North-we;10327102;couple w;4;1;1;0;120784.7969;16536.88172;10327102;man;41;apprenti;full-tim;inapplicable;Referenc;10327101;single.;23;0;12;53.057664;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;103381;North-we;10338102;couple w;4;2;0;0;121016.7969;23954.66558;10338102;woman;41;bachelor;part-tim;inapplicable;Referenc;10338101;married;20;2;13;42.113234;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;103401;North-we;10340101;couple w;2;0;0;0;87342.20313;12827.37299;10340101;man;62;vocation;full-tim;inapplicable;Referenc;10340102;married;36;1;16;32.738196;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;103541;North-we;10354101;couple w;2;0;0;0;109545.6016;22210.52275;10354101;man;70;universi;retired;90960;Referenc;10354102;married;43;2;18;24.227322;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;103821;North-we;10382101;couple w;2;0;0;0;55567.57031;11777.97804;10382101;man;66;vocation;retired;63600;Referenc;10382102;married;41;2;16;36.0419;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;104011;North-we;10401102;couple w;3;1;0;0;66609.25;12944.46579;10401102;woman;51;full-tim;part-tim;inapplicable;Referenc;10401101;married;22;1;12;49.185696;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;104321;North-we;10432102;couple w;2;0;0;0;69367.96094;13521.7013;10432102;man;66;apprenti;retired;62160;Referenc;10432101;married;43;0;12;53.927712;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;104341;North-we;10434101;one pers;1;0;0;0;29065.80469;5474.232253;10434101;woman;71;full-tim;part-tim;25200;Referenc;inapplicable;widower/;0;3;12;48.163008;Switzerl;inapplic;inapplic;inapplic;since bi;french
2003;104431;North-we;10443101;couple w;4;2;0;0;89560.79688;13566.80884;10443101;woman;38;apprenti;part-tim;inapplicable;Referenc;10443102;married;13;2;12;53.535936;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;104591;North-we;10459102;couple w;4;1;1;0;119877.7969;20083.58136;10459102;woman;48;full-tim;child. w;inapplicable;Referenc;10459101;married;25;2;12;45.9192;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;104671;North-we;10467101;couple w;4;0;2;0;239065;40404.36176;10467101;man;59;compulso;full-tim;inapplicable;Referenc;10467102;married;26;3;9;66.181275;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;104711;North-we;10471101;one pers;1;0;0;0;33846.80078;6370.579708;10471101;woman;38;bachelor;part-tim;inapplicable;Referenc;inapplicable;single.;0;0;13;42.618667;Switzerl;inapplic;inapplic;inapplic;1965;german
2003;104861;North-we;10486102;couple w;5;3;0;0;69995.65625;12926.38358;10486102;woman;40;apprenti;child. w;inapplicable;Referenc;10486101;married;15;3;12;49.552032;Switzerl;inapplic;inapplic;inapplic;1963;german
2003;104871;North-we;10487101;one pers;1;0;0;0;37928.80469;7529.482041;10487101;man;71;vocation;retired;44400;Referenc;inapplicable;divorced;0;2;14;43.308356;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;104951;North-we;10495102;couple w;3;1;0;0;93143.39844;12789.14736;10495102;woman;35;universi;part-tim;inapplicable;Referenc;10495101;married;13;2;18;22.695696;Germany;inapplic;inapplic;resident;1992;german
2003;105201;North-we;10520101;couple w;3;1;0;0;87794.20313;15296.8539;10520101;woman;46;apprenti;part-tim;inapplicable;Referenc;10520102;married;10;3;12;49.42992;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;105511;North-we;10551102;couple w;4;2;0;0;76516.77344;12087.92173;10551102;woman;36;apprenti;child. w;inapplicable;Referenc;10551101;married;12;2;12;47.389632;Switzerl;Germany;inapplic;inapplic;1979;german
2003;105521;North-we;10552102;couple w;5;3;0;0;46714.16406;8474.26625;10552102;woman;35;apprenti;child. w;inapplicable;Referenc;10552101;married;15;3;12;51.74496;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;105591;North-we;10559101;couple w;3;1;0;0;44428.48438;9482.147141;10559101;woman;29;compulso;part-tim;inapplicable;Referenc;10559102;married;10;2;9;66.902667;Albania;inapplic;inapplic;resident;1988;german
2003;105651;North-we;10565102;couple w;4;2;0;0;82029.3125;11986.21193;10565102;woman;41;apprenti;part-tim;inapplicable;Referenc;10565101;married;17;2;12;48.244416;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;105661;North-we;10566103;other ho;8;2;3;1;129383.0391;18268.14277;10566103;woman;56;apprenti;child. w;inapplicable;Referenc;10566102;married;27;6;12;54.044736;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;105731;North-we;10573102;one pers;1;0;0;0;27205.80469;5407.528624;10573102;woman;72;general;retired;31200;Referenc;inapplicable;widower/;0;1;10;54.55093;Switzerl;inapplic;inapplic;inapplic;1951;german
2003;105751;North-we;10575101;couple w;4;2;0;0;96493.60156;14791.79083;10575101;man;51;apprenti;full-tim;inapplicable;Referenc;10575102;married;17;2;12;47.883168;Switzerl;inapplic;inapplic;inapplic;since bi;german
2003;105861;North-we;10586102;couple w;4;2;0;0;132085.5938;22071.72066;10586102;woman;36;apprenti;child. w;inapplicable;Referenc;10586101;married;15;2;12;51.23616;Switzerl;France a;inapplic;inapplic;since bi;german
2003;106091;North-we;10609102;couple w;4;2;0;0;118596.7969;23846.73698;10609102;woman;35;universi;part-tim;inapplicable;Referenc;10609101;married;9;2;18;24.191592;Switzerl;United K;inapplic;inapplic;1968;german
